URLs;Identifies;Mode_de_decouverte;Plateformes
https://soundcloud.com/natacha-karl;oui;methodologie;soundcloud
https://soundcloud.com/user-385361917;oui;methodologie;soundcloud
https://soupirance.blog4ever.com/;oui;methodologie;blog4ever
https://sumballein.wordpress.com/;oui;methodologie;wordpress
https://surunpetitchemin.blogspot.com/;oui;methodologie;blogspot
https://tcrouzet.com/;oui;autre;
https://terebess.hu/english/haiku/JanickBelleau-fr.pdf;oui;methodologie;wordpress
https://terresdefemmes.blogs.com/;oui;methodologie;
https://terresdefemmes.blogs.com/mon_weblog/2012/06/lydia-padellec-la-m%C3%A8re.html;oui;methodologie;
https://terresdefemmes.blogs.com/mon_weblog/2015/09/anne-marguerite-milleliri-jaune.html;oui;methodologie;
https://terresdefemmes.blogs.com/mon_weblog/2019/06/val%C3%A9rie-canat-de-chizy-po%C3%A9sie-quand-le-vert.html;oui;methodologie;
https://terreurterreur.wordpress.com/;oui;repertoire_des_ecritures_num;wordpress
https://theblogofgab.blogspot.com/;oui;methodologie;blogspot
https://thejoliesfleurs.com/;oui;methodologie;
https://toutmefaitchier.wordpress.com/;oui;repertoire_des_ecritures_num;wordpress
https://towardgrace.blogspot.com/;oui;methodologie;blogspot
https://towardgrace.blogspot.com/2019/11/les-chances-de-croiser-bernard-collin.html;oui;cartoweb_JP;blogspot
https://trajectoiresverslincertain.wordpress.com/;oui;methodologie;wordpress
https://twitter.com/_chsanchez;oui;methodologie;
https://twitter.com/4inegodin?lang=fr;oui;methodologie;
https://twitter.com/AAOF_comm;oui;methodologie;
https://twitter.com/AlexaheinzeA;oui;methodologie;
https://twitter.com/amaisetti;oui;methodologie;
https://twitter.com/apoiraudeau?lang=fr;oui;methodologie;
https://twitter.com/blberne;oui;methodologie;
https://twitter.com/brigetoun?lang=fr;oui;methodologie;
https://twitter.com/capitaldesmots;oui;methodologie;
https://twitter.com/cequireste;oui;methodologie;
https://twitter.com/christogrossi;oui;methodologie;
https://twitter.com/DescoteauxInfo;oui;methodologie;
https://twitter.com/dominiqueboudou;oui;methodologie;
https://twitter.com/ericallard4?lang=fr;oui;methodologie;
https://twitter.com/ericdubois?lang=fr;oui;methodologie;
https://twitter.com/fbon;oui;methodologie;
https://twitter.com/foperrin;oui;methodologie;
https://twitter.com/fragarot;oui;methodologie;
https://twitter.com/FrancisTugaye;oui;methodologie;
https://twitter.com/general_instin;oui;methodologie;
https://twitter.com/guy_allix;oui;methodologie;
https://twitter.com/HaikuJonas;oui;methodologie;
https://twitter.com/HorsSol;oui;methodologie;
https://twitter.com/jeanlouisriguet;oui;methodologie;
https://twitter.com/juliettemezenc;oui;methodologie;
https://twitter.com/LagalSop;oui;methodologie;
https://twitter.com/lecastormag;oui;methodologie;
https://twitter.com/liminaire;oui;methodologie;
https://twitter.com/LucienSuel;oui;methodologie;
https://twitter.com/marcalpozzo?lang=fr;oui;methodologie;
https://twitter.com/mariealicemaire;oui;methodologie;
https://twitter.com/marilynebp;oui;methodologie;
https://twitter.com/marlene_tissot;oui;methodologie;
https://twitter.com/MemoireSilence;oui;methodologie;
https://twitter.com/PantunSayangAFP;oui;methodologie;
https://twitter.com/perceval45;oui;methodologie;
https://twitter.com/petiteracine;oui;methodologie;
https://twitter.com/Poetika17;oui;methodologie;
https://twitter.com/RecoursauPm;oui;methodologie;
https://twitter.com/remue_net;oui;methodologie;
https://twitter.com/reveline02;oui;methodologie;
https://twitter.com/revueressources;oui;methodologie;
https://twitter.com/RevueSqueeze;oui;methodologie;
https://twitter.com/SandraDulier;oui;methodologie;
https://twitter.com/sbataillon;oui;methodologie;
https://twitter.com/SergeTome;oui;methodologie;
https://twitter.com/thomascorinne1;oui;methodologie;
https://twitter.com/vaclou;oui;methodologie;
https://untaxilanuit.com/;oui;repertoire_des_ecritures_num;
https://upoesis.wordpress.com/;oui;methodologie;wordpress
https://urlz.fr/cWNz;oui;autre;
https://vasescommunicantsliste.wordpress.com/;oui;methodologie;wordpress
https://verschez.com/;oui;autre;
https://video-streaming.orange.fr/actu-politique/un-livre-2-0-entretien-avec-christophe-grossi-autour-de-ricordi-CNT0000019mRr8.html;oui;methodologie;
https://viduite.wordpress.com/;oui;autre;wordpress
https://viedelicorne.blog/;oui;repertoire_des_ecritures_num;
https://vieiletang.wordpress.com/;oui;methodologie;wordpress
https://vimeo.com/17561381;oui;cartoweb_JP;vimeo
https://vincent-calebasse.blogspot.com/2009_09_12_archive.html;oui;methodologie;blogspot
https://vivrenpoesie.com/en-communion-avec-la-nature/;oui;methodologie;
https://vournoussages.wordpress.com/;oui;repertoire_des_ecritures_num;wordpress
https://wingsofflo.tumblr.com/;oui;methodologie;tumblr
https://www.alcoves.org/;oui;methodologie;
https://www.alexaheinze.com;oui;methodologie;
https://www.amboilati.org/chantier/la-theorie-est-un-idiome-entretien-avec-laurent-margantin/;oui;methodologie;
https://www.anne-marie-garat.com/;oui;cartoweb_JP;
https://www.association-francophone-de-haiku.com/;oui;methodologie;
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong11.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong12.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong13.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong30.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong37.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong38.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong39.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong43.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong49.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong53.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/04/revue-gong/Gong55.pdf;oui;methodologie;pdf
https://www.association-francophone-de-haiku.com/wp-content/uploads/2018/08/Gong56.pdf;oui;methodologie;pdf
https://www.atelierdebricolage.net/;oui;autre;
https://www.atelierdebricolage.net/?cat=48;oui;methodologie;
https://www.atelierdebricolage.net/?p=800;oui;methodologie;
https://www.ateliersdartistes.com/-LE-GLOBE-DE-L-HOMME-MOYEN-.html#main;oui;methodologie;
https://www.boriswolowiec.fr/ ;oui;autre;
https://www.cairn.info/revue-de-la-bibliotheque-nationale-de-france-2015-3-page-60.htm;oui;methodologie;
https://www.cairn.info/revue-romantisme-2011-2-page-13.htm;oui;methodologie;
https://www.candice-nguyen.com/;oui;methodologie;
https://www.cequireste.fr/;oui;methodologie;
https://www.cequireste.fr/lydia-padellec/;oui;methodologie;
https://www.cequireste.fr/lydia-padellec-renaud-allirand/;oui;methodologie;
https://www.cequireste.fr/marilyne-bertoncini-pierre-rosin/;oui;methodologie;
https://www.cequireste.fr/marilyse-leroux-choupie-moysan/;oui;methodologie;
https://www.cequireste.fr/perrin-langda/;oui;methodologie;
https://www.cequireste.fr/perrin-langda-2/;oui;methodologie;
https://www.cequireste.fr/sophie-lagal/;oui;methodologie;
https://www.cequireste.fr/thierry-radiere/;oui;methodologie;
 https://www.cequisecret.net/node/357;oui;cartoweb_JP;
https://www.charles-pennequin.com/;oui;methodologie;
https://www.cultureetc.fr/post/plonger-dans-l-%C3%A2me-de-abia-dasein-a-l-occasion-de-la-naissance-la-revue-l-insolite;oui;methodologie;
https://www.dailleurspoesie.com/;oui;methodologie;
https://www.dailleurspoesie.com/chroniques-de-valeacuterie-canat-de-chizy.html;oui;methodologie;
https://www.dailymotion.com/ericdubois;oui;methodologie;dailymotion
https://www.dailymotion.com/f100001642006768;oui;methodologie;dailymotion
https://www.dailymotion.com/video/x270qu;oui;cartoweb_JP;dailymotion
https://www.dailymotion.com/video/x2c3bvf;oui;methodologie;dailymotion
https://www.dechargelarevue.com/;oui;methodologie;
https://www.dechargelarevue.com/Huit-Haikus-de-Marie-Anne-Bruch.html;oui;methodologie;
https://www.dessertdelune.be/uploads/5/0/3/5/5035279/vole_vole_vole.pdf;oui;methodologie;wordpress
https://www.dominiquecostermans.be/;oui;cartoweb_JP;
https://www.emmanuellepireyre.com/;oui;cartoweb_JP;
https://www.ericdubois.info/;oui;methodologie;
https://www.erudit.org/en/journals/nb/1900-v1-n1-nb1127141/19214ac.pdf;oui;methodologie;wordpress
https://www.erudit.org/fr/revues/qf/1989-n73-qf1222080/45278ac.pdf;oui;methodologie;wordpress
https://www.etienne-barilier.name/;oui;cartoweb_JP;
https://www.facebook.com/aaof.ontario.fr/;oui;methodologie;facebook
https://www.facebook.com/abia.dasein.poesie/;oui;methodologie;facebook
https://www.facebook.com/alain.henry.52;oui;methodologie;facebook
https://www.facebook.com/alain.raimbault;oui;methodologie;facebook
https://www.facebook.com/amaisetti;oui;methodologie;facebook
https://www.facebook.com/Aminata-BORE-Tremper-la-plume-dans-les-plaies-1353960218047588/;oui;cartoweb_JP;facebook
https://www.facebook.com/Ana-Tomie-au-coeur-de-l%C3%AAtre-Louise-Gloria-Grimard-242481222624970/?ref=hl;oui;methodologie;facebook
https://www.facebook.com/andre.cayrel.7;oui;methodologie;facebook
https://www.facebook.com/angele.lux.artiste/;oui;methodologie;facebook
https://www.facebook.com/angele.lux.poete/;oui;methodologie;facebook
https://www.facebook.com/angele.paoli;oui;methodologie;facebook
https://www.facebook.com/annearchet;oui;repertoire_des_ecritures_num;facebook
https://www.facebook.com/ArmelJobauteur/;oui;cartoweb_JP;facebook
https://www.facebook.com/Ass-Francophone-de-Ha%C3%AFku-1627253780870564/;oui;methodologie;facebook
https://www.facebook.com/bessora.onoff;oui;cartoweb_JP;facebook
https://www.facebook.com/blandine.berne/;oui;methodologie;facebook
https://www.facebook.com/brigitte.celerier;oui;methodologie;facebook
https://www.facebook.com/camille.detoledo.5?fref=search&__tn__=%2Cd%2CP-R&eid=ARC2zARRKQpIR168MLY5S1N2vXfun-mSrn53SzwPvJ9wEMVQBNIPqz5bljPD8vIkwc43rh615RRb6tcA;oui;cartoweb_JP;facebook
https://www.facebook.com/cecile.portier;oui;methodologie;facebook
https://www.facebook.com/cequireste/;oui;methodologie;facebook
https://www.facebook.com/cheminsbattus;oui;methodologie;facebook
https://www.facebook.com/choupie.moysan.7;oui;methodologie;facebook
https://www.facebook.com/christophe.sanchez;oui;methodologie;facebook
https://www.facebook.com/claire.massart;oui;methodologie;facebook
https://www.facebook.com/clairelise.coux.3;oui;methodologie;facebook
https://www.facebook.com/corinne.thomas.9231;oui;methodologie;facebook
https://www.facebook.com/crepin.gbocho?fref=ufi&rc=p;oui;cartoweb_JP;facebook
https://www.facebook.com/DanielCharneux/;oui;cartoweb_JP;facebook
https://www.facebook.com/daniele.duteil;oui;methodologie;facebook
https://www.facebook.com/deboitements;oui;methodologie;facebook
https://www.facebook.com/denise.mutzenberg.1;oui;cartoweb_JP;facebook
https://www.facebook.com/deNullePartVersJamais/;oui;methodologie;facebook
https://www.facebook.com/D-FICTION-58070904059/;oui;methodologie;facebook
https://www.facebook.com/dianedescoteaux13;oui;methodologie;facebook
https://www.facebook.com/ecriveur/;oui;methodologie;facebook
https://www.facebook.com/ed.laboucherielitteraire/;oui;methodologie;facebook
https://www.facebook.com/Editions.tanka/;oui;methodologie;facebook
https://www.facebook.com/Editionsdutankafrancophone;oui;methodologie;facebook
https://www.facebook.com/effethaiku/ ;oui;autre;facebook
https://www.facebook.com/eleonore.nickolay;oui;methodologie;facebook
https://www.facebook.com/eric.dubois.poesie;oui;methodologie;facebook
https://www.facebook.com/franchementlagamine/;oui;methodologie;facebook
https://www.facebook.com/francis.tugaye;oui;methodologie;facebook
https://www.facebook.com/francoise.renaud.90;oui;methodologie;facebook
https://www.facebook.com/generalinstin;oui;methodologie;facebook
https://www.facebook.com/Glennmorpoesieetmusique/;oui;methodologie;facebook
https://www.facebook.com/Groupe-Litt%C3%A9raire-Jean-Pliya-Lunivers-Des-Lettres-1443358859048652/;oui;autre;facebook
https://www.facebook.com/Groupe-Litt%C3%A9raire-Jean-Pliya-Lunivers-Des-Lettres-1443358859048652/?eid=ARATOORsBZ7ZqqEbDaX0_OCpKl0kGye815tAXlfNfOfZ_7sZwx6PUYR_YC_rnWACSGc-vCCqOIiCWoDw;oui;cartoweb_JP;facebook
https://www.facebook.com/groups/104893605886/;oui;methodologie;facebook
https://www.facebook.com/groups/1128495117177483/;oui;autre;facebook
https://www.facebook.com/groups/1451692341800401/;oui;methodologie;facebook
https://www.facebook.com/groups/185099639104338/about/;oui;methodologie;facebook
https://www.facebook.com/groups/204038169620189/;oui;methodologie;facebook
https://www.facebook.com/groups/385182161885114/;oui;methodologie;facebook
https://www.facebook.com/groups/391170921662797/;oui;methodologie;facebook
https://www.facebook.com/groups/391170921662797/ ;oui;autre;facebook
https://www.facebook.com/groups/47208244905;oui;methodologie;facebook
https://www.facebook.com/groups/513097902145583/;oui;methodologie;facebook
https://www.facebook.com/groups/534834526872691/;oui;methodologie;facebook
https://www.facebook.com/groups/846340548794360;oui;autre;facebook
https://www.facebook.com/groups/atelier.haiku/;oui;methodologie;facebook
https://www.facebook.com/groups/Coucouduhaiku/;oui;methodologie;facebook
https://www.facebook.com/groups/hahahaiku/;oui;methodologie;facebook
https://www.facebook.com/Ha%C3%AFkus-106075199423671/;oui;methodologie;facebook
https://www.facebook.com/Ha%C3%AFkus-et-autres-po%C3%A8mes-343588246402502/;oui;methodologie;facebook
https://www.facebook.com/haijin.paradis/;oui;methodologie;facebook
https://www.facebook.com/haikudejonasdagorn/;oui;methodologie;facebook
https://www.facebook.com/heleneducautricepageofficielle;oui;methodologie;facebook
https://www.facebook.com/hors.sol/;oui;methodologie;facebook
https://www.facebook.com/iocasta.huppen;oui;methodologie;facebook
https://www.facebook.com/jean.yvon.10/;oui;methodologie;facebook
https://www.facebook.com/jeanclaude.cesar;oui;methodologie;facebook
https://www.facebook.com/jeanfrancois.declercq.7;oui;methodologie;facebook
https://www.facebook.com/jeanlouis.chartrain;oui;methodologie;facebook
https://www.facebook.com/jiscaqc/;oui;methodologie;facebook
https://www.facebook.com/joachim.sene;oui;cartoweb_JP;facebook
https://www.facebook.com/joelleginouxduvivier;oui;methodologie;facebook
https://www.facebook.com/Joslain-Dj%C3%A9ria-Diontilo-186100468068173/;oui;cartoweb_JP;facebook
https://www.facebook.com/Julien-Kand%C3%A9-Kansou-le-Po%C3%A8te-du-si%C3%A8cle-956645654413323/;oui;cartoweb_JP;facebook
https://www.facebook.com/juliette.mezenc;oui;methodologie;facebook
https://www.facebook.com/kevin.broda.7;oui;methodologie;facebook
https://www.facebook.com/khal.torabully;oui;cartoweb_JP;facebook
https://www.facebook.com/kukaidequebec/;oui;methodologie;facebook
https://www.facebook.com/lacauselitteraire/?ref=ts;oui;methodologie;facebook
https://www.facebook.com/La-Page-De-Michel-631536370571612/ ;oui;autre;facebook
https://www.facebook.com/LapsusULaval/;oui;methodologie;facebook
https://www.facebook.com/Le-blog-%C3%A0-luc-237193602455/;oui;methodologie;facebook
https://www.facebook.com/lecapitaldesmotsassociation/;oui;methodologie;facebook
https://www.facebook.com/LeCastorMagazine/;oui;methodologie;facebook
https://www.facebook.com/LeLion07;oui;methodologie;facebook
https://www.facebook.com/Les-807-150321955031783/?ref=hl%2C;oui;methodologie;facebook
https://www.facebook.com/lespoesiesdulion07/;oui;methodologie;facebook
https://www.facebook.com/lesptitspismoe ;oui;repertoire_des_ecritures_num;facebook
https://www.facebook.com/lettrealencre/;oui;methodologie;facebook
https://www.facebook.com/liminaire/ ;oui;repertoire_des_ecritures_num;facebook
https://www.facebook.com/Litt%C3%A9rature-Tchadienne-209822919353680/ ;oui;autre;facebook
https://www.facebook.com/Litt%C3%A9rature-Tchadienne-209822919353680/?__tn__=kC-R&eid=ARCvj427TyHEIt-I5BWamUnKcMAk5lcxgYK1gDn0oOxwEpAJUy2z3NuIjbp5czMPIuzLG3uNA5v3Nuns&hc_ref=ARToJjF76OIgtO7kVdjQhVHUg_CCBb8OtRajvj-d4iZl7cQbe-TqmXeL25qWtMo_aL8&fref=nf;oui;cartoweb_JP;facebook
https://www.facebook.com/louise.vachon.16;oui;methodologie;facebook
https://www.facebook.com/loupssolitaire1978/;oui;methodologie;facebook
https://www.facebook.com/magazine.livrescq?__tn__=%2CdC-R-R&eid=ARATFIQx75_eYCNKvFRL4cYka1KLqfhwMwe_CxyaVR2aoBc9pEuRGj2ie_GxsXCPm4U1QPfysCRuEsRI&hc_ref=ARR3PBJH0BC44704PGc9iVnXd4t9DuEUrxiybUqZlmUDmLcVGcCZiFBZ5J9RGK_8dbQ&fref=nf;oui;cartoweb_JP;facebook
https://www.facebook.com/marie.alice.maire;oui;methodologie;facebook
https://www.facebook.com/marieandree.1945/;oui;cartoweb_JP;facebook
https://www.facebook.com/mariefrancedaigleauteur/;oui;cartoweb_JP;facebook
https://www.facebook.com/mdvpoesie/;oui;methodologie;facebook
https://www.facebook.com/MianoLeonora;oui;cartoweb_JP;facebook
https://www.facebook.com/michel.seonnet;oui;cartoweb_JP;facebook
https://www.facebook.com/mido.yorokobi.9;oui;methodologie;facebook
https://www.facebook.com/millelirim;oui;methodologie;facebook
https://www.facebook.com/mireille.peret;oui;methodologie;facebook
https://www.facebook.com/Mohamed-Lazghab-%C3%A9crivain-883711541664992/;oui;cartoweb_JP;facebook
https://www.facebook.com/mouadmoutaoukil19/ ;oui;cartoweb_JP;facebook
https://www.facebook.com/natachakarl.artiste/;oui;methodologie;facebook
https://www.facebook.com/olivier.hervy;oui;autre;facebook
https://www.facebook.com/pages/category/Author/Markus-Hediger-364821013610337/;oui;cartoweb_JP;facebook
https://www.facebook.com/pages/category/Community/Christophe-Kauffman-auteur-408027599289586/;oui;cartoweb_JP;facebook
https://www.facebook.com/PantunSayangAFP;oui;methodologie;facebook
https://www.facebook.com/patrice.nganang;oui;cartoweb_JP;facebook
https://www.facebook.com/patricia.laranco.poete/;oui;methodologie;facebook
https://www.facebook.com/patrick.joquel;oui;methodologie;facebook
https://www.facebook.com/peinturedelisy/;oui;methodologie;facebook
https://www.facebook.com/perrin.langda;oui;methodologie;facebook
https://www.facebook.com/pg/Crisdicietdailleurs/posts/;oui;cartoweb_JP;facebook
https://www.facebook.com/pg/SandraDulier.Horizons/posts/;oui;methodologie;facebook
https://www.facebook.com/pg/SnayderPL/posts/;oui;cartoweb_JP;facebook
https://www.facebook.com/philippe.mace.33;oui;methodologie;facebook
https://www.facebook.com/phung.helene;oui;methodologie;facebook
https://www.facebook.com/Pierre.HScande/;oui;methodologie;facebook
https://www.facebook.com/P-Laranco-1470172676623886/;oui;methodologie;facebook
https://www.facebook.com/Po%C3%A9sie-despionnage-997243480303297/?fref=ts ;oui;repertoire_des_ecritures_num;facebook
https://www.facebook.com/poemesjfdeclercq/;oui;methodologie;facebook
https://www.facebook.com/poesieMarionLubreac/;oui;methodologie;facebook
https://www.facebook.com/Poesiemuziketc-la-revue-102031301461813/;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100005125118007;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100005577829154;oui;cartoweb_JP;facebook
https://www.facebook.com/profile.php?id=100008813835557;oui;cartoweb_JP;facebook
https://www.facebook.com/profile.php?id=100009340640107;oui;cartoweb_JP;facebook
https://www.facebook.com/profile.php?id=100010298472392;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100010415952470;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100010415952470 ;oui;autre;facebook
https://www.facebook.com/profile.php?id=100010605660062;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100010852833864 ;oui;repertoire_des_ecritures_num;facebook
https://www.facebook.com/profile.php?id=100011785187115;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100013986061305;oui;methodologie;facebook
https://www.facebook.com/profile.php?id=100016461630692;oui;methodologie;facebook
https://www.facebook.com/quebec.loisirs/photos/a.117373708329012/990311474368560/?3;oui;methodologie;facebook
https://www.facebook.com/radiere.thierry;oui;methodologie;facebook
https://www.facebook.com/rappelparolecreation/;oui;methodologie;facebook
https://www.facebook.com/rengoum/;oui;methodologie;facebook
https://www.facebook.com/revue.meninge;oui;methodologie;facebook
https://www.facebook.com/revuedesressources;oui;methodologie;facebook
https://www.facebook.com/revuelinsolite/;oui;methodologie;facebook
https://www.facebook.com/REVUE-Microbe-770313836349598/;oui;methodologie;facebook
https://www.facebook.com/revueRaP/;oui;methodologie;facebook
https://www.facebook.com/Revue-Secousse-487446114646391/;oui;methodologie;facebook
https://www.facebook.com/revuewatts;oui;methodologie;facebook
https://www.facebook.com/revuezinzoline;oui;methodologie;facebook
https://www.facebook.com/romandarnaud/ ;oui;autre;facebook
https://www.facebook.com/SAMBA-Saphir-1662358797334384/;oui;cartoweb_JP;facebook
https://www.facebook.com/SandraDulierOfficiel;oui;methodologie;facebook
https://www.facebook.com/scriptopolis/;oui;methodologie;facebook
https://www.facebook.com/serge.tome575;oui;methodologie;facebook
https://www.facebook.com/SergeMielly09/ ;oui;autre;facebook
https://www.facebook.com/simon.allonneau;oui;methodologie;facebook
https://www.facebook.com/squeezi;oui;methodologie;facebook
https://www.facebook.com/thomas.vinau;oui;cartoweb_JP;facebook
https://www.facebook.com/tissotmarlene;oui;methodologie;facebook
https://www.facebook.com/vaderetrolivre/;oui;methodologie;facebook
https://www.facebook.com/valerie.canatdechizy;oui;methodologie;facebook
https://www.facebook.com/vaucey/;oui;methodologie;facebook
https://www.facebook.com/vincent.hoarau.71;oui;methodologie;facebook
https://www.facebook.com/www.BernardBPoesie;oui;methodologie;facebook
https://www.facebook.com/XavierFisselierAuteur/;oui;methodologie;facebook
https://www.facebook.com/yahiabelaskri/;oui;cartoweb_JP;facebook
https://www.facebook.com/yahiabelaskri/posts/1614862698616734?__tn__=K-R;oui;cartoweb_JP;facebook
https://www.face-ecran.fr/;oui;methodologie;
https://www.face-ecran.fr/2013/05/02/les-jours-ou-ca-christophe-grossi;oui;methodologie;
https://www.fannychiarello.com/;oui;methodologie;
https://www.fepemos.com/;oui;methodologie;
https://www.fepemos.com/christophesanchez1;oui;methodologie;
https://www.fepemos.com/elle-marche;oui;methodologie;
https://www.fepemos.com/son-ombre;oui;methodologie;
https://www.fepemos.com/thierry-radiere-etabli;oui;methodologie;
https://www.flickr.com/photos/jean_yvesf/;oui;methodologie;flickr
https://www.flickr.com/photos/mon_nuage/;oui;methodologie;flickr
https://www.focus-litterature.com/8266561/dominique-blondeau-nous-parle-de-daniel-grenier/;oui;methodologie;
https://www.forum-mda.com/t9254-ha-ku.htm;oui;methodologie;
https://www.francescatremblay.com/;oui;methodologie;
https://www.francoiserenaud.com/;oui;methodologie;
https://www.fut-il.net/2016/05/fil-bleu-des-levres-vasesco-francoise.html;oui;methodologie;
https://www.generalinstin.net/;oui;methodologie;
https://www.gustavemagazine.com/;oui;autre;
https://www.guylaine-carrot.com/;oui;methodologie;
https://www.ha�ku-factory.com/;oui;methodologie;
https://www.helenephung.fr/;oui;methodologie;
https://www.henridemeeus.be/;oui;cartoweb_JP;
https://www.indereunion.net/IREV/ananda/3notes1.htm;oui;cartoweb_JP;
https://www.instagram.com/abiadasein/?hl=fr;oui;methodologie;instagram
https://www.instagram.com/alexa.heinze/;oui;methodologie;instagram
https://www.instagram.com/annesavelli/;oui;cartoweb_JP;instagram
https://www.instagram.com/blandineberne/?hl=fr;oui;methodologie;instagram
https://www.instagram.com/christogrossi/;oui;methodologie;instagram
https://www.instagram.com/chsanchez/;oui;methodologie;instagram
https://www.instagram.com/explore/tags/agnesledig/?hl=fr;oui;cartoweb_JP;instagram
https://www.instagram.com/explore/tags/sylvaintesson/?hl=fr;oui;cartoweb_JP;instagram
https://www.instagram.com/fbon/;oui;methodologie;instagram
https://www.instagram.com/fragile.revue.de.creations/;oui;methodologie;instagram
https://www.instagram.com/gueuloirspublics/;oui;methodologie;instagram
https://www.instagram.com/gvissac/ ;oui;cartoweb_JP;instagram
https://www.instagram.com/haikujonasdagorn/;oui;methodologie;instagram
https://www.instagram.com/la.revue.lapsus/?hl=fr-ca;oui;methodologie;instagram
https://www.instagram.com/lexorcistedesmots/;oui;methodologie;instagram
https://www.instagram.com/natacha_haiku/;oui;methodologie;instagram
https://www.instagram.com/planchecontact/;oui;methodologie;instagram
https://www.instagram.com/revuemeninge/;oui;methodologie;instagram
https://www.instagram.com/revuesqueeze/?hl=fr;oui;methodologie;instagram
https://www.instagram.com/sandradulierauteur/;oui;methodologie;instagram
https://www.instagram.com/stephane.bataillon/;oui;methodologie;instagram
https://www.instagram.com/tapinstapoetry/;oui;methodologie;instagram
https://www.jacquesgauthier.com/;oui;methodologie;
https://www.jacqueshenric.com/;oui;methodologie;
https://www.janickbelleau.ca/;oui;methodologie;
https://www.jbpoesie.com/;oui;methodologie;
https://www.jeanlouptrassard.com/;oui;cartoweb_JP;
https://www.labyrinthiques.fr/;oui;autre;
https://www.labyrinthiques.fr/2014/11/07/couleurs-et-matieres-marianne-desroziers-vasesco/;oui;methodologie;
https://www.larevuedesressources.org/;oui;methodologie;
https://www.lebloglitt�rairedefrannuda.com/2020/05/to-be-or-not-to-be-hamlet-abia-dasein.html;oui;methodologie;
https://www.lecastormagazine.com/;oui;methodologie;
https://www.lecastormagazine.com/insurrection-poetique;oui;methodologie;
https://www.lechasseurabstrait.com/revue/spip.php?rubrique448;oui;methodologie;spip
https://www.lechasseurabstrait.com/revue/spip.php?rubrique826;oui;methodologie;spip
https://www.leilamarmelade.com/;oui;cartoweb_JP;
https://www.lemanoirdespoetes.fr/index.php;oui;methodologie;
https://www.lemanoirdespoetes.fr/poemes-lydia-padellec.php;oui;methodologie;
https://www.lignesdevie.com/;oui;autre;
https://www.lignesdevie.com/page/18/;oui;methodologie;
https://www.luclamy.net/blog/;oui;methodologie;
https://www.maggydecoster.fr/;oui;methodologie;
https://www.mariaangelle.com/;oui;methodologie;
https://www.marido-poesies-divers-formes.com/;oui;methodologie;
https://www.maurice-nadeau.net/videos/andriamirado-natacha;oui;cartoweb_JP;
https://www.mondeenpoesie.net/;oui;methodologie;
https://www.natachakarl.com/jardiniere-des-mots;oui;methodologie;
https://www.nathalieskowronek.com/;oui;cartoweb_JP;
https://www.nautile-editions-29.com/;oui;methodologie;
https://www.noragaspard.com/;oui;cartoweb_JP;
https://www.nouvelle-quinzaine-litteraire.fr/articles-par-critique/laurent-margantin;oui;methodologie;
https://www.nouvelle-quinzaine-litteraire.fr/articles-par-critique/natacha-andriamirado;oui;cartoweb_JP;
https://www.odilecornuz.ch/;oui;cartoweb_JP;
https://www.oeuvresouvertes.net/spip.php?article1522;oui;methodologie;spip
https://www.ossiane.net/;oui;methodologie;
https://www.pariscilaculture.fr/2013/07/entretien-avec-anthony-poiraudeau-pour-projet-el-pocero/;oui;methodologie;
https://www.partagedehaikus.com/;oui;methodologie;
https://www.patricksimon.com/;oui;methodologie;
https://www.pergolayiti.com;oui;methodologie;
https://www.pierre-et-oiseau.fr/wp/commentaires-2/poeme-de-stephane-bataillon/;oui;methodologie;
https://www.pinterest.fr/aheinze0427;oui;methodologie;pinterest
https://www.pinterest.fr/andrchenet/;oui;methodologie;pinterest
https://www.pinterest.fr/boudou1193/;oui;methodologie;pinterest
https://www.pinterest.fr/cecilenatacha/;oui;methodologie;pinterest
https://www.pinterest.fr/cmagnus2292/;oui;methodologie;pinterest
