Id,Label,timeset,authority,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Hub,modularity_class,clustering
pal_licorne,pal_licorne,,false,2,0,2,2,0,2,0,0,0,0,0,21,0
ArchiFascinante,ArchiFascinante,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
th_guillou,th_guillou,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
DidierLeNicolas,DidierLeNicolas,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
ConanStory,ConanStory,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Asodi_23,Asodi_23,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
MissRedInHell,MissRedInHell,,true,5,7,12,5,7,12,1,1,1,84,0,21,0.045455
gematsucom,gematsucom,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
ottoromanzi,ottoromanzi,,false,2,0,2,2,0,2,0,0,0,0,0,37,0
LockeeFr,LockeeFr,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
PFreminville,PFreminville,,true,0,15,15,0,24,24,3,0.48227,0.561275,0,0,37,0.004762
MichotClaude,MichotClaude,,false,1,0,1,6,0,6,0,0,0,0,0,37,0
antalmos,antalmos,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
CedXTA,CedXTA,,false,2,0,2,8,0,8,0,0,0,0,0,21,0
PourlaScience,PourlaScience,,false,2,0,2,2,0,2,0,0,0,0,0,3,0
KeoTauteur,KeoTauteur,,true,7,27,34,14,41,55,2,0.658537,0.740741,412.833333,0,37,0.049242
pebramauteur,pebramauteur,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
RobertGForge,RobertGForge,,true,3,9,12,3,9,12,1,1,1,79.5,0,37,0.1
culte_d_apophis,culte_d_apophis,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
CGgldio06,CGgldio06,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
PerdrixSimon,PerdrixSimon,,false,2,0,2,6,0,6,0,0,0,0,0,37,0
ZesteDeScience,ZesteDeScience,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Telerama,Telerama,,false,2,0,2,5,0,5,0,0,0,0,0,22,0
DesienneAuteur,DesienneAuteur,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
DoomyfloCrochet,DoomyfloCrochet,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
AllanBARTE,AllanBARTE,,false,1,0,1,2,0,2,0,0,0,0,0,22,0
LeslieBoulay,LeslieBoulay,,false,2,0,2,9,0,9,0,0,0,0,0,22,0.5
Lealzri,Lealzri,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
ACBM_COM,ACBM_COM,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Arion80,Arion80,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Unpied,Unpied,,false,2,0,2,2,0,2,0,0,0,0,0,22,0
Editionsdu38,Editionsdu38,,false,1,0,1,2,0,2,0,0,0,0,0,22,0
Vanahol1c,Vanahol1c,,false,2,0,2,2,0,2,0,0,0,0,0,3,0
FannyRuelle,FannyRuelle,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
miliemelo82,miliemelo82,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
juliemorinrivat,juliemorinrivat,,false,2,0,2,12,0,12,0,0,0,0,0,21,0.5
CaapAuteurs,CaapAuteurs,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ParoleAuteurs,ParoleAuteurs,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
allontheboard,allontheboard,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
dank_left,dank_left,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
WholesomeMeme,WholesomeMeme,,false,3,0,3,3,0,3,0,0,0,0,0,37,0.333333
akaracthe,akaracthe,,false,7,0,7,9,0,9,0,0,0,0,0,37,0.190476
Lunarbaboon,Lunarbaboon,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
JeremyHaim,JeremyHaim,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
LeBondyBlog,LeBondyBlog,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
Doomy_flo,Doomy_flo,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
tlkateart,tlkateart,,false,3,0,3,6,0,6,0,0,0,0,0,21,0
ElpisEzechiel,ElpisEzechiel,,false,2,0,2,2,0,2,0,0,0,0,0,22,0.5
UFCquechoisir,UFCquechoisir,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
CSMFHT,CSMFHT,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
sarahsolfails,sarahsolfails,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
mashasexplique,mashasexplique,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Aharryhausen,Aharryhausen,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
falican,falican,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
NoirdAbsinthe,NoirdAbsinthe,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
CharteAuteurs,CharteAuteurs,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
30somethingnss,30somethingnss,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
116000FRANCE,116000FRANCE,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
mementomaurae,mementomaurae,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
MaitreMo,MaitreMo,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
MicheleDevernay,MicheleDevernay,,true,1,15,16,1,47,48,5,0.322857,0.413864,97,0,21,0.014286
Rose_P_Katell,Rose_P_Katell,,true,2,10,12,15,14,29,6,0.25977,0.337906,11.5,0,37,0.133333
Justine_CM_,Justine_CM_,,false,4,0,4,6,0,6,0,0,0,0,0,21,0.25
SerenyaHowell,SerenyaHowell,,false,1,0,1,8,0,8,0,0,0,0,0,21,0
MesdamesDuc,MesdamesDuc,,false,4,0,4,5,0,5,0,0,0,0,0,21,0.083333
nyxisnyx,nyxisnyx,,true,4,19,23,5,28,33,4,0.39823,0.501852,247.333333,0,37,0.028139
JulienHirt1,JulienHirt1,,false,2,0,2,2,0,2,0,0,0,0,0,21,0
Bleue_nn,Bleue_nn,,false,5,0,5,8,0,8,0,0,0,0,0,21,0.1
HerrVilic,HerrVilic,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
Karole_Sch,Karole_Sch,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
AlleeDConteurs,AlleeDConteurs,,false,1,0,1,3,0,3,0,0,0,0,0,21,0
CommunauteMots,CommunauteMots,,false,1,0,1,4,0,4,0,0,0,0,0,21,0
CoralieRaphael_,CoralieRaphael_,,false,2,0,2,2,0,2,0,0,0,0,0,37,0
Gnucki_SFFF,Gnucki_SFFF,,true,0,57,57,0,102,102,4,0.480114,0.600592,0,0,37,0.00188
NatGeoFR,NatGeoFR,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
bisonrimant,bisonrimant,,false,3,0,3,3,0,3,0,0,0,0,0,37,0
Troian_Leroy,Troian_Leroy,,false,6,0,6,10,0,10,0,0,0,0,0,37,0.2
FrancoisTheurel,FrancoisTheurel,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
PlusquedelaSF,PlusquedelaSF,,false,1,0,1,14,0,14,0,0,0,0,0,37,0
MelyTi,MelyTi,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
T_Fauquembergue,T_Fauquembergue,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
chane_art,chane_art,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
Blan_dinde,Blan_dinde,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
florestandemoor,florestandemoor,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
esascience,esascience,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Jenny33370,Jenny33370,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
BleuOpale,BleuOpale,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
ValoniaFeline,ValoniaFeline,,false,3,0,3,5,0,5,0,0,0,0,0,25,0
Nutty_sheep,Nutty_sheep,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
loudesforets,loudesforets,,false,2,0,2,3,0,3,0,0,0,0,0,37,0
PlumeAuteurs,PlumeAuteurs,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
CerveauxNon,CerveauxNon,,false,3,0,3,3,0,3,0,0,0,0,0,37,0
rich_lord,rich_lord,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
EmilieQuerbalec,EmilieQuerbalec,,false,1,0,1,5,0,5,0,0,0,0,0,37,0
MarcAngCho,MarcAngCho,,false,1,0,1,5,0,5,0,0,0,0,0,37,0
TheFarthestFilm,TheFarthestFilm,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
LauraLaune1,LauraLaune1,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
R_Bachelot,R_Bachelot,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
splumely,splumely,,false,3,0,3,9,0,9,0,0,0,0,0,37,0
AliRosalys,AliRosalys,,false,3,0,3,3,0,3,0,0,0,0,0,37,0
imaJnere,imaJnere,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
OphelieViolette,OphelieViolette,,true,1,9,10,1,11,12,2,0.565217,0.615385,34.333333,0,37,0.011111
ActuSF,ActuSF,,false,3,0,3,4,0,4,0,0,0,0,0,37,0
crin_de_chimere,crin_de_chimere,,false,2,0,2,2,0,2,0,0,0,0,0,37,0
editionsmnemos,editionsmnemos,,false,1,0,1,3,0,3,0,0,0,0,0,37,0
AstroBackyard,AstroBackyard,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
APEnvironnement,APEnvironnement,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Gregory_Da_Rosa,Gregory_Da_Rosa,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
elbakin,elbakin,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
clubdeletoile,clubdeletoile,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Gillossen,Gillossen,,false,2,0,2,3,0,3,0,0,0,0,0,37,0
nevertwhere,nevertwhere,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Bouletcorp,Bouletcorp,,false,2,0,2,3,0,3,0,0,0,0,0,24,0
LesUtopiales,LesUtopiales,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
KairosChimeraOf,KairosChimeraOf,,false,3,0,3,3,0,3,0,0,0,0,0,37,0
Emma_Hollen,Emma_Hollen,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
labooktillaise,labooktillaise,,true,2,15,17,2,16,18,1,1,1,28,0,25,0.007353
YorhannEA,YorhannEA,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
Black_Archange,Black_Archange,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
klvindavis,klvindavis,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
SetsukaJandC,SetsukaJandC,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
sabranberethnet,sabranberethnet,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
SkunkDeQualite,SkunkDeQualite,,false,2,0,2,2,0,2,0,0,0,0,0,25,0.5
RCI_GP,RCI_GP,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
VoxEorum,VoxEorum,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
BananaLicorne,BananaLicorne,,false,1,0,1,2,0,2,0,0,0,0,0,25,0
ladyinsaeng,ladyinsaeng,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
NocturneDessine,NocturneDessine,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
RCI_MQ,RCI_MQ,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
Zuttosama,Zuttosama,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
lisadebaty,lisadebaty,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Neacia,Neacia,,false,2,0,2,2,0,2,0,0,0,0,0,37,0
SCoffeeStories,SCoffeeStories,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Nikolavitch,Nikolavitch,,false,2,0,2,10,0,10,0,0,0,0,0,21,0
stig23,stig23,,false,1,0,1,9,0,9,0,0,0,0,0,21,0
likidvcel,likidvcel,,false,2,0,2,3,0,3,0,0,0,0,0,25,0
sgtpepere,sgtpepere,,false,1,0,1,3,0,3,0,0,0,0,0,21,0
LucilePeyre,LucilePeyre,,false,1,0,1,9,0,9,0,0,0,0,0,21,0
AurianeVelten,AurianeVelten,,false,1,0,1,8,0,8,0,0,0,0,0,21,0
baba_loup,baba_loup,,false,1,0,1,3,0,3,0,0,0,0,0,21,0
_CitizenCrane,_CitizenCrane,,false,1,0,1,8,0,8,0,0,0,0,0,21,0
Super_Arbuste,Super_Arbuste,,false,1,0,1,5,0,5,0,0,0,0,0,21,0
MatFenric,MatFenric,,false,1,0,1,7,0,7,0,0,0,0,0,21,0
So_chan07,So_chan07,,false,1,0,1,9,0,9,0,0,0,0,0,21,0
Eul_golze,Eul_golze,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
AlbanMinassian,AlbanMinassian,,false,1,0,1,8,0,8,0,0,0,0,0,21,0
philounatik,philounatik,,false,1,0,1,5,0,5,0,0,0,0,0,21,0
OusselinV,OusselinV,,false,1,0,1,5,0,5,0,0,0,0,0,21,0
Mondas59,Mondas59,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
dareljedid,dareljedid,,false,2,0,2,10,0,10,0,0,0,0,0,21,0
Sansfarine,Sansfarine,,false,1,0,1,5,0,5,0,0,0,0,0,21,0
Eienblog,Eienblog,,false,2,0,2,8,0,8,0,0,0,0,0,21,0
RedMarten_,RedMarten_,,false,1,0,1,3,0,3,0,0,0,0,0,21,0
NVasDeyres,NVasDeyres,,false,2,0,2,2,0,2,0,0,0,0,0,30,0
CiredutempsEsme,CiredutempsEsme,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
ogechter,ogechter,,true,0,16,16,0,18,18,1,1,1,0,0,3,0
_youhadonejob1,_youhadonejob1,,false,2,0,2,2,0,2,0,0,0,0,0,3,0
lamethodeFC,lamethodeFC,,false,1,0,1,2,0,2,0,0,0,0,0,3,0
AwardsDarwin,AwardsDarwin,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
DocteureCBD,DocteureCBD,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
cdion,cdion,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
UicheLorraine,UicheLorraine,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
winnyTaniguchi,winnyTaniguchi,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
FestivalNumok,FestivalNumok,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
avantigwen,avantigwen,,false,2,0,2,2,0,2,0,0,0,0,0,3,0
TimeWorldEvent,TimeWorldEvent,,false,1,0,1,2,0,2,0,0,0,0,0,3,0
BenRenaut,BenRenaut,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
irenedelse,irenedelse,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
HalleyAnthony_,HalleyAnthony_,,true,0,20,20,0,26,26,2,0.794118,0.87037,0,0,22,0
GilgameshIQ,GilgameshIQ,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ibkhi2,ibkhi2,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
zeyad_aldulime,zeyad_aldulime,,false,1,0,1,4,0,4,0,0,0,0,0,22,0
UnexpIainedVid,UnexpIainedVid,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Attali3,Attali3,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
TokyoSage,TokyoSage,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
MaxLanzarotti,MaxLanzarotti,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
DigitalMapsAW,DigitalMapsAW,,false,1,0,1,2,0,2,0,0,0,0,0,22,0
cma_japanese,cma_japanese,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
met_asianart,met_asianart,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
vxsuals,vxsuals,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
LeicesterSelene,LeicesterSelene,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Call_meML,Call_meML,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ArtAnime_,ArtAnime_,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
SumerianHittite,SumerianHittite,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
BeneCoudiere,BeneCoudiere,,true,1,18,19,1,28,29,2,0.6,0.666667,13,0,21,0.013072
hparadoxa,hparadoxa,,false,3,0,3,3,0,3,0,0,0,0,0,21,0.333333
corneliusneptun,corneliusneptun,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
karine_rennberg,karine_rennberg,,true,1,41,42,1,50,51,2,0.80597,0.87963,36,0,21,0.002439
adragoninspace,adragoninspace,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
puddingsfactory,puddingsfactory,,false,1,0,1,2,0,2,0,0,0,0,0,21,0
PPGlePodcast,PPGlePodcast,,false,1,0,1,2,0,2,0,0,0,0,0,21,0
YBYEditions,YBYEditions,,false,3,0,3,3,0,3,0,0,0,0,0,23,0.333333
CBadaroux,CBadaroux,,false,2,0,2,2,0,2,0,0,0,0,0,21,0
RtMc92,RtMc92,,false,1,0,1,3,0,3,0,0,0,0,0,21,0
Enroweb,Enroweb,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
MxCordelia,MxCordelia,,false,3,0,3,3,0,3,0,0,0,0,0,21,0.333333
OphBruneau,OphBruneau,,true,0,65,65,0,68,68,3,0.668539,0.766106,0,0,22,0.000962
nblr,nblr,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
lafilledct,lafilledct,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
LesDevalideuses,LesDevalideuses,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
InfernoSchnapp,InfernoSchnapp,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
jwaaaap,jwaaaap,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ChitkwesuManetu,ChitkwesuManetu,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
GeoTheTrickster,GeoTheTrickster,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
BD_Alguerre,BD_Alguerre,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Tankietfield,Tankietfield,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
EricTopol,EricTopol,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
CedricMas,CedricMas,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
StephanieNicot,StephanieNicot,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ZachWeiner,ZachWeiner,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Pourquoipas96,Pourquoipas96,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
IlhanMN,IlhanMN,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Barbara_Cordier,Barbara_Cordier,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
RealitiesInc,RealitiesInc,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
DanaramaSF,DanaramaSF,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
mcguirewood,mcguirewood,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
BearlyBoy,BearlyBoy,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
JeanneADebats,JeanneADebats,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
jeannxe6,jeannxe6,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
electrifying,electrifying,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
brokenbottleboy,brokenbottleboy,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
label619,label619,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Paumadou,Paumadou,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
AnthonyVnct,AnthonyVnct,,false,2,0,2,2,0,2,0,0,0,0,0,31,0
RurauxC,RurauxC,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
tomjoubert,tomjoubert,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ArtyomSenna,ArtyomSenna,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
chronolady,chronolady,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
monadorable,monadorable,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
cstross,cstross,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
fifokaswiti,fifokaswiti,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
francebleuparis,francebleuparis,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
joanna_louise0,joanna_louise0,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
RalphLevel,RalphLevel,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
emmet_awesome,emmet_awesome,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
SatWcomic,SatWcomic,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
T_G_Philosopher,T_G_Philosopher,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
adelaigue,adelaigue,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
greenwitch3,greenwitch3,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
lucaschedeville,lucaschedeville,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
witch_fantasy,witch_fantasy,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
BornaMatosic,BornaMatosic,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
SushinaLagouje,SushinaLagouje,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Womansplaining2,Womansplaining2,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
roger_mansuy,roger_mansuy,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
LexisErine,LexisErine,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
scenariste_,scenariste_,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
scriiipt,scriiipt,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
HoinardValerie,HoinardValerie,,true,0,5,5,0,6,6,2,0.631579,0.708333,0,0,37,0
MaritzacocoJ,MaritzacocoJ,,false,4,0,4,5,0,5,0,0,0,0,0,37,0.166667
EdithCLewis_,EdithCLewis_,,false,4,0,4,5,0,5,0,0,0,0,0,37,0.083333
J_RBLCK,J_RBLCK,,true,2,14,16,2,14,16,1,1,1,126.833333,0,37,0.016667
GravelInstitute,GravelInstitute,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Cleo_autrice,Cleo_autrice,,false,2,0,2,3,0,3,0,0,0,0,0,25,0
hypnofaz,hypnofaz,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
muntazer_zaidi,muntazer_zaidi,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
SanaSaeed,SanaSaeed,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
AKATAmanga,AKATAmanga,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
adripslv,adripslv,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
ScriptedLullaby,ScriptedLullaby,,false,5,0,5,5,0,5,0,0,0,0,0,37,0.05
TRexCorvus,TRexCorvus,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
AndreaDemonakos,AndreaDemonakos,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
librairesecache,librairesecache,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Quake_Ohana,Quake_Ohana,,true,4,22,26,11,28,39,3,0.508475,0.583333,297.833333,0,37,0.077899
say_shannon,say_shannon,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
ohtumblroh,ohtumblroh,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
VickySaintAnge,VickySaintAnge,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
lexicalise_,lexicalise_,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
aidenschmaiden,aidenschmaiden,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
misterkristoff,misterkristoff,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
MondeAnalysia,MondeAnalysia,,true,0,16,16,0,16,16,1,1,1,0,0,23,0
erinyah_,erinyah_,,false,2,0,2,3,0,3,0,0,0,0,0,25,0
Themiscyra_co,Themiscyra_co,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
TopAchat,TopAchat,,false,2,0,2,3,0,3,0,0,0,0,0,25,0
MontCorvo_Off,MontCorvo_Off,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
_hogwartstyles,_hogwartstyles,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
Gulf_Stream_Ed,Gulf_Stream_Ed,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
ChloexF,ChloexF,,false,2,0,2,2,0,2,0,0,0,0,0,23,0
MicroFlashFic,MicroFlashFic,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
Pokekalos,Pokekalos,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
moutonselec,moutonselec,,false,1,0,1,1,0,1,0,0,0,0,0,23,0
AmbreDL_auteure,AmbreDL_auteure,,true,1,27,28,1,43,44,3,0.496855,0.611814,21.5,0,37,0.009259
sanemititties,sanemititties,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
DeJornaG,DeJornaG,,false,2,0,2,7,0,7,0,0,0,0,0,37,0.5
AndresRiosRizo,AndresRiosRizo,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
GHBauteuroff,GHBauteuroff,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
AnoukLangel,AnoukLangel,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
ManonSegur,ManonSegur,,false,1,0,1,4,0,4,0,0,0,0,0,37,0
savy___reads,savy___reads,,false,4,0,4,13,0,13,0,0,0,0,0,37,0.166667
GregoryValot,GregoryValot,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
EditionsOnyx,EditionsOnyx,,false,2,0,2,3,0,3,0,0,0,0,0,37,0
andartapictures,andartapictures,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Svet_Mori,Svet_Mori,,false,2,0,2,2,0,2,0,0,0,0,0,37,0
AuteurNegora,AuteurNegora,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
MelanieWency,MelanieWency,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
LuxBox,LuxBox,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
Mayday_MC_,Mayday_MC_,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
LuneAutomnale,LuneAutomnale,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
QueenJPP,QueenJPP,,false,1,0,1,2,0,2,0,0,0,0,0,37,0
zero808w,zero808w,,false,1,0,1,1,0,1,0,0,0,0,0,37,0
SeverinaClbt,SeverinaClbt,,true,0,41,41,0,54,54,1,1,1,0,0,21,0
bellblakesho3,bellblakesho3,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
misato08280,misato08280,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
agrainne24,agrainne24,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
thibaultbrock,thibaultbrock,,false,1,0,1,7,0,7,0,0,0,0,0,21,0
TheElliotPage,TheElliotPage,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
R_BM93,R_BM93,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
Bierepomme,Bierepomme,,false,1,0,1,2,0,2,0,0,0,0,0,21,0
memoiretrauma,memoiretrauma,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
